,Tipo_Comida,Calificacion_Comentario,Comentario,Comentario corregido
707,"Mariscos, Centroamericana, Internacional, Contemporánea",positive,"Siete de nosotros fuimos aquí la última noche y cada uno convino en que su comida era fantástico. Dos de nosotros tuvimos el pato en salsa blackberry, tres tenía el mero, y dos el cerdo Jerk. Nos encantó todo. Tres compartimos el aperitivo relleno de hongos y nos gustó tanto que no compartir con el resto de nosotros. La única decepción fue que nos íbamos al día siguiente y no podía volver por otra comida. Nos reunimos con el propietario / chef que era muy agradable e interesante. Si estás en cualquier lugar cerca Jaco, tienes que ir!","Siete de nosotros fuimos aquí la última noche y cada uno convino en que su comida era fantástico. Dos de nosotros tuvimos el pato en salsa blackberry, tres tenía el mero, y dos el cerdo Jerk. Nos encantó todo. Tres compartimos el aperitivo relleno de hongos y nos gustó tanto que no compartir con el resto de nosotros. La única decepción fue que nos íbamos al día siguiente y no podía volver por otra comida. Nos reunimos con el propietario / chef que era muy agradable e interesante. Si estás en cualquier lugar cerca Jaco, tienes que ir!"
708,"Estadounidense, Mariscos, Centroamericana, Costarricense, Internacional",positive,"He viajado mucho y siempre estoy buscando esos tesoros ocultos, aquellos fuera de la rutina experiencias que puedes encontrar por conocer a alguien que te dice que local sobre algo increíble ... y así lo hace. Y luego quiere decir todo el mundo! Solía ser un visitante aquí en Costa Rica, luego me dieron la increíble oportunidad de vivir aquí, y ahora me voy a un visitante nuevo pero recuerdo la primera vez que oí hablar de aventura y pensamos que ¡qué guay idea! Después de que finalmente se alrededor a hacerlo- que no podía creer que no Le había hecho antes. Y cada vez que vuelvo es tan increíble como recuerdo mi primera vez. En realidad está incluso mejor ... Y mi parte favorita está reuniendo a personas que nunca han sido y ver sus reacciones. Comedor de aventura no es ir a cenar ... es una experiencia para encontrar escondida, lejos de las multitudes, experiencia que tienes que ver para entender. Es como ser transportado a un lugar muy especial donde tienes suerte de haber encontrado este lugar que los propietarios han creado y a ser parte de la misma. Recuerdo cómo quería casarse aquí y guardar mi recepción aquí a pesar de que yo no era incluso casarse ... jajaja! Es ese tipo de espectacular! Si te encanta hermosa virgen vistas, plantas tropicales y sonidos, gente amable, escondidos tesoros- debe asegúrese de ir! Y saludan a David y Cindy para mí. Son divertidas, divertido, muy dulce y muy imaginativo han creado este lugar impresionante. Es un poco para llegar aquí, pero conseguir ir- vale la pena!","He viajado mucho y siempre estoy buscando esos tesoros ocultos, aquellos fuera de la rutina experiencias que puedes encontrar por conocer a alguien que te dice que local sobre algo increíble ... y así lo hace. Y luego quiere decir todo el mundo! Solía ser un visitante aquí en Costa Rica, luego me dieron la increíble oportunidad de vivir aquí, y ahora me voy a un visitante nuevo pero recuerdo la primera vez que oí hablar de aventura y pensamos que ¡qué guay idea! Después de que finalmente se alrededor a hacerlo- que no podía creer que no Le había hecho antes. Y cada vez que vuelvo es tan increíble como recuerdo mi primera vez. En realidad está incluso mejor ... Y mi parte favorita está reuniendo a personas que nunca han sido y ver sus reacciones. Comedor de aventura no es ir a cenar ... es una experiencia para encontrar escondida, lejos de las multitudes, experiencia que tienes que ver para entender. Es como ser transportado a un lugar muy especial donde tienes suerte de haber encontrado este lugar que los propietarios han creado y a ser parte de la misma. Recuerdo cómo quería casarse aquí y guardar mi recepción aquí a pesar de que yo no era incluso casarse ... jajaja! Es ese tipo de espectacular! Si te encanta hermosa virgen vistas, plantas tropicales y sonidos, gente amable, escondidos tesoros- debe asegúrese de ir! Y saludan a David y Cindy para mí. Son divertidas, divertido, muy dulce y muy imaginativo han creado este lugar impresionante. Es un poco para llegar aquí, pero conseguir ir- vale la pena!"
709,"Latina, Mariscos, Centroamericana, Costarricense, Fusión",positive,"La comida es buena, especialmente sus platos de pasta. Aae aquí dos veces y disfrutamos de ambas veces. Se puede comer fuera, en el patio o en el interior del aire acondicionado. Le gusta comer aquí.","La comida es buena, especialmente sus platos de pasta. Aae aquí dos veces y disfrutamos de ambas veces. Se puede comer fuera, en el patio o en el interior del aire acondicionado. Le gusta comer aquí."
710,"Centroamericana, Costarricense, Latina, Bar",positive,"Bonita opción rodeada de naturaleza. El personal muy amable y el restaurante pequeño pero muy acogedor.Muy cerca de la reserva de Monteverde y de todas las atracciones del lugar.Las habitaciones tal vez les hace falta un poco de novedad porque me parecieron muy antiguas.El desayuno era incluido en la tarifa, tiene wiffi y parqueo, servicios de tours y demás para la zona.","Bonita opción rodeada de naturaleza. El personal muy amable y el restaurante pequeño pero muy acogedor.Muy cerca de la reserva de Monteverde y de todas las atracciones del lugar.Las habitaciones tal vez les hace falta un poco de novedad porque me parecieron muy antiguas.El desayuno era incluido en la tarifa, tiene wiffi y parqueo, servicios de tours y demás para la zona."
711,"Italiana, Mediterránea, Pizzería",positive,"Exc lugar, atención y comida, recomendadisimo!!!!! Un lugar acogedor donde la comida y la atención son de primera, sus pizzas son de lo mejor!!","Exc lugar, atención y comida, recomendadisimo!!!!! Un lugar acogedor donde la comida y la atención son de primera, sus pizzas son de lo mejor!!"
712,"Del Medio Oriente, Egipcia, Mediterránea, Parrilla, Saludable",positive,"Nos adentramos a este mágico lugar un día que andábamos con ganas de algo distinto y la verdad no teníamos idea de lo que nos esperaba.Entramos, es un lugar pequeño pero súper íntimo. Pedimos de entrada un hummus y aquí nuestra aventura a los sabores egipcios comenzaron, ¡la comida es deliciosa, no podíamos parar de comer!. Pedimos los platos fuertes (les enseño abajo) y nuestras expectativas fueron superadas por mucho. Este es una de esas joyas escondidas que tiene San José y valen la pena conocer, el servicio dura un poco pero creanme ¡LO VALE! este es ahora uno de nuestros favoritos.","Nos adentramos a este mágico lugar un día que andábamos con ganas de algo distinto y la verdad no teníamos idea de lo que nos esperaba.Entramos, es un lugar pequeño pero súper íntimo. Pedimos de entrada un hummus y aquí nuestra aventura a los sabores egipcios comenzaron, ¡la comida es deliciosa, no podíamos parar de comer!. Pedimos los platos fuertes (les enseño abajo) y nuestras expectativas fueron superadas por mucho. Este es una de esas joyas escondidas que tiene San José y valen la pena conocer, el servicio dura un poco pero creanme ¡LO VALE! este es ahora uno de nuestros favoritos."
713,"Estadounidense, Bar",positive,"Increíbles hamburguesas y sándwiches! Tienen una carta con variados tipos de carne, puntos de cocción, tipos de panes, salsas, guarniciones, quesos y todo lo que se pueda agregar! Definitivamente muy rico y completo! queda muy bien ubicado, en un sector bonito y seguro.Además tuvimos una muy buena atención!","Increíbles hamburguesas y sándwiches! Tienen una carta con variados tipos de carne, puntos de cocción, tipos de panes, salsas, guarniciones, quesos y todo lo que se pueda agregar! Definitivamente muy rico y completo! queda muy bien ubicado, en un sector bonito y seguro.Además tuvimos una muy buena atención!"
714,"Italiana, Europea, Toscana, Romana, De Lacio, Siciliana, Del centro italiano, Del sur italiano",positive,"Para ser un restaurante Italiano esperaba  mejor calidad en las comidas, la atención es apresurada y con descuido","Para ser un restaurante Italiano esperaba  mejor calidad en las comidas, la atención es apresurada y con descuido"
715,"Latina, Centroamericana, Costarricense",positive,"Costa Rica comida recto, muy sabroso y asequible! Comí aquí con mi familia, después nos levantamos tarde y perdimos el desayuno en nuestro hotel, el mejor error que cometimos mientras en Costa Rica.","Costa Rica comida recto, muy sabroso y asequible! Comí aquí con mi familia, después nos levantamos tarde y perdimos el desayuno en nuestro hotel, el mejor error que cometimos mientras en Costa Rica."
716,"Latina, Mariscos, Centroamericana, Costarricense",positive,En realidad este lugar es muy conocido y el menú ya ha sido probado por multitud de personas. Conocen el quehacer y las recetas están dominadas. Podrían aventurarse a nuevos platos...,En realidad este lugar es muy conocido y el menú ya ha sido probado por multitud de personas. Conocen el quehacer y las recetas están dominadas. Podrían aventurarse a nuevos platos...
717,Fusión,positive,Precioso lugar para cenar. El espacio exterior es particularmente agradable. Servicio amable y buena comida. El plato destacado fue su pejibaye de temporada y el grana padano dip!,Precioso lugar para cenar. El espacio exterior es particularmente agradable. Servicio amable y buena comida. El plato destacado fue su pejibaye de temporada y el grana padano dip!
718,"Mariscos, Churrasquería, Latina, Costarricense, Internacional",positive,"La comida excelente, pero la atención, desde el portero de afuera, hasta que uno sale, con los saloneros que llevan toda la vida trabajando ahí, hacen de la experiencia, un plus. Calidad intacta, servicio impecable. Precio razonable, con la calidad general, de todo lo que uno recibe. Sin lugar a dudas, si uno quiere estar seguro que va a comer bien, es de los pocos lugares en la ciudad, que siempre he comido excelente.","La comida excelente, pero la atención, desde el portero de afuera, hasta que uno sale, con los saloneros que llevan toda la vida trabajando ahí, hacen de la experiencia, un plus. Calidad intacta, servicio impecable. Precio razonable, con la calidad general, de todo lo que uno recibe. Sin lugar a dudas, si uno quiere estar seguro que va a comer bien, es de los pocos lugares en la ciudad, que siempre he comido excelente."
719,Italiana,positive,"El lugar en Escazú fue ocupado por ""Il Pomodoro"" por más de 20 años, hoy en dia el Chef Aldo cambio la dirección culinaria con éxito, los platos tienen la autentica sabor italiana que faltaba antes. Las pizzas cocidas en un horno de leña son excelentes, hay una buena selección de pastas todas respectando las recetas originales. El espagueti a la Carbonara es excelente, preparado sin crema dulce con guanciale y servido en la sartén como en Roma, un éxito. El servicio es excelente, el restaurante Casa Tua seguramente estará en mis destinos favoritos.","El lugar en Escazú fue ocupado por ""Il Pomodoro"" por más de 20 años, hoy en dia el Chef Aldo cambio la dirección culinaria con éxito, los platos tienen la autentica sabor italiana que faltaba antes. Las pizzas cocidas en un horno de leña son excelentes, hay una buena selección de pastas todas respectando las recetas originales. El espagueti a la Carbonara es excelente, preparado sin crema dulce con guanciale y servido en la sartén como en Roma, un éxito. El servicio es excelente, el restaurante Casa Tua seguramente estará en mis destinos favoritos."
