,ID,Nombre,Calificación,Tipo_Comida,Direccion,Coordenadas,Comentario,Fecha_Comentario,Calificacion_Comentario
640,g309271-d2296904,Wahoos Bar ^ Restaurant,4.5,"Mariscos, Sudamericana, Centroamericana, Costarricense","Across street from Beatle Bar jaco main St, Jaco, Garabito Municipality Costa Rica","9.618,-84.632164","Paramos para una Margarita de $ 1.00 que era exhibidos en la entrada de la calle. El camarero nos preguntó si queríamos ""congelados"" margaritas y aperitivos con nuestra bebida. Nos explicó que ya habíamos comido en una soda cercano, pero queríamos el menú para decidir sobre una vuelta para cenar en el día siguiente.Cuando nos presentaron una factura por $24.00 por 2 margaritas, me hice muy enojado. La única respuesta que recibimos de la ""director"" era que ""debería haber pedido la margarita de $ 1.00 "". Mi respuesta en este momento es ""no pedir una margarita de $12,00 .Ten cuidado con los anuncios especiales en este lugar!",23-enero-2015,1
641,g309271-d2296904,Wahoos Bar ^ Restaurant,4.5,"Mariscos, Sudamericana, Centroamericana, Costarricense","Across street from Beatle Bar jaco main St, Jaco, Garabito Municipality Costa Rica","9.618,-84.632164",Descubrimos este lugar y fue realmente bueno. era entre semana y no estaba lleno. Me imagino que los fines pero que vale la pena.,19-enero-2013,5
642,g309271-d2296904,Wahoos Bar ^ Restaurant,4.5,"Mariscos, Sudamericana, Centroamericana, Costarricense","Across street from Beatle Bar jaco main St, Jaco, Garabito Municipality Costa Rica","9.618,-84.632164",La comida y los precios son razonables y el personal y el chef son fantásticas!! El desayuno es el mejoren más baratos de Jaco. No puedo esperar para volver el año que viene.,14-diciembre-2012,5
643,g309271-d1635080,Sunrise Breakfast,4.0,"Estadounidense, Centroamericana, Costarricense, Café","Pastor Diaz, Jaco, Garabito Municipality Costa Rica","&daddr=Pastor+Diaz,+Jaco,+Garabito+Municipality+Costa+Rica@9.617171,-84.631165","Me parece muy caro para lo que sirven, cobran el dólares y sólo en efectivo. Unas tostadas francesas de pan cuadrado a 8 dólares es un abuso.",14-julio-2019,2
644,g309271-d1635080,Sunrise Breakfast,4.0,"Estadounidense, Centroamericana, Costarricense, Café","Pastor Diaz, Jaco, Garabito Municipality Costa Rica","&daddr=Pastor+Diaz,+Jaco,+Garabito+Municipality+Costa+Rica@9.617171,-84.631165","Fui con la expectativa alta, pues se veía económico y muy bueno, la atención por parte del dueño (extranjero) es muy buena, pero las demás personas atienden pésimo, para colmo de males duraron aproximadamente una hora en traer nuestra comida, sabía bien, pero ya estábamos indispuesto, nunca más volveremos. ",24-septiembre-2015,2
645,g309271-d1635080,Sunrise Breakfast,4.0,"Estadounidense, Centroamericana, Costarricense, Café","Pastor Diaz, Jaco, Garabito Municipality Costa Rica","&daddr=Pastor+Diaz,+Jaco,+Garabito+Municipality+Costa+Rica@9.617171,-84.631165",No había nada especial en este lugar! La comida estaba bien! No sabor fresco! Un montón de comida fue hecha!,12-diciembre-2016,2
646,g309271-d1635080,Sunrise Breakfast,4.0,"Estadounidense, Centroamericana, Costarricense, Café","Pastor Diaz, Jaco, Garabito Municipality Costa Rica","&daddr=Pastor+Diaz,+Jaco,+Garabito+Municipality+Costa+Rica@9.617171,-84.631165","Yo sólo comer pizza en este lugar, pero un montón de gente simplemente no comer el desayuno aquí mi gran cosa bacon",14-junio-2016,3
647,g309271-d1635080,Sunrise Breakfast,4.0,"Estadounidense, Centroamericana, Costarricense, Café","Pastor Diaz, Jaco, Garabito Municipality Costa Rica","&daddr=Pastor+Diaz,+Jaco,+Garabito+Municipality+Costa+Rica@9.617171,-84.631165",Mis amigos y yo visitamos un día para desayuno y esperamos por una hora para la cena que consistía en comidas bastante sencillas como tostadas francesas y huevos. Cuando finalmente llegamos hacía frío y ni siquiera sabor muy bueno. La cocina también parece por muy limpia y el propietario/personal no parecía preocupado por el hecho de que nos estaba esperando nuestra comida. Al final muy decepcionado.,21-enero-2016,2
648,g309271-d1635080,Sunrise Breakfast,4.0,"Estadounidense, Centroamericana, Costarricense, Café","Pastor Diaz, Jaco, Garabito Municipality Costa Rica","&daddr=Pastor+Diaz,+Jaco,+Garabito+Municipality+Costa+Rica@9.617171,-84.631165","Este ritmo parecía que estaba siempre ope. A pesar de que tienen una hora de descanso en pareja. Vladimir y estuve muy bonita Hayde servida y cocinada nuestra comida cada noche o por la mañana a las 2 o 3 de la mañana hora local. El cerdo pesar de la tortilla de harina era fácilmente el mejor en el menú. Las hamburguesas son increíbles! La mejor parte del tiempo aquí es Vladimir y Hayde son muy amables y nos hicieron sentir muy a gusto aquí en Jacó. Vladimir fue probablemente los chicos más gracioso que conocí en Jacó pero sabía el terreno y no quieres nada más, pero para todo el mundo a pasar un buen momento y que te indican la dirección si es necesario. parar y tarde en la noche para probar la comida fuera y disfrutar de los servidores! Pura Vida!",27-julio-2015,5
649,g309271-d1635080,Sunrise Breakfast,4.0,"Estadounidense, Centroamericana, Costarricense, Café","Pastor Diaz, Jaco, Garabito Municipality Costa Rica","&daddr=Pastor+Diaz,+Jaco,+Garabito+Municipality+Costa+Rica@9.617171,-84.631165","Desearía haber fuimos aquí antes de nuestro viaje. Cada vez que entramos por tenía gente comiendo allí. También abierto a 630 am, lo que está muy bien la mayoría no están abiertas hasta tarde. Me quedé muy sorprendida cuando me preguntó cómo quiero que mis huevos ( tal como lo haría en Estados Unidos). Tienen una buena selección de comida e incluso tienen Jumbo perros calientes de Costco. El propietario nos detuvimos en para asegurarse de que todo estaba bien. El personal habla inglés y muy educado. Fue con diferencia el mejor desayuno de Costa Rica. Recomiendo encarecidamente este lugar. Los precios no están mal.",16-agosto-2014,4
650,g309271-d1635080,Sunrise Breakfast,4.0,"Estadounidense, Centroamericana, Costarricense, Café","Pastor Diaz, Jaco, Garabito Municipality Costa Rica","&daddr=Pastor+Diaz,+Jaco,+Garabito+Municipality+Costa+Rica@9.617171,-84.631165","Acabo de abandonar el amanecer, no puedo gracias Dan & Jessina impresionante para una cena de Acción de Gracias, es mi 3 años asistiendo a Acción con más de 50 personas. dicen que gracias a sus clientes y es gratis, es lo más parecido a estar en casa con mi familia. Es el pulso de Jaco, adorado por muchas personas, lo llamamos el lugar de reunión. ¡CHAPEAU!",28-noviembre-2013,5
651,g309271-d1635080,Sunrise Breakfast,4.0,"Estadounidense, Centroamericana, Costarricense, Café","Pastor Diaz, Jaco, Garabito Municipality Costa Rica","&daddr=Pastor+Diaz,+Jaco,+Garabito+Municipality+Costa+Rica@9.617171,-84.631165","Cada pocos años nuestra familia lleva un viaje al sur de Jaco y nos sorprendió ver el nuevo aspecto al amanecer y el nuevo personal! Muy amables y nos sentimos como en casa con nuestro desayuno enorme. excelente menú de desayuno, tuve la tortilla y fue genial! un menú variado, hay algo para todo el mundo.Algunas cosas han cambiado desde que estuvimos aquí la última, ahora no se puede fumar en restaurantes y Dan tiene totalmente modernizado Sunrise, tiene todo nuevo! Buen trabajo, no puedo esperar para volver y ver lo que viene para cenar en el piso de arriba. Gracias Dan"""" y ""tener un GRAN día"".Nos vemos PRONTO!",9-septiembre-2013,5
652,g309271-d1635080,Sunrise Breakfast,4.0,"Estadounidense, Centroamericana, Costarricense, Café","Pastor Diaz, Jaco, Garabito Municipality Costa Rica","&daddr=Pastor+Diaz,+Jaco,+Garabito+Municipality+Costa+Rica@9.617171,-84.631165","En un viaje reciente a Jaco, yo estaba buscando algo diferente a mi experiencia del desayuno. Realmente, yo estaba buscando un lugar que tuviera un acceso wi-fi, ya que mis hoteles wi-fi. Yo estaba insultos calle principal y decidimos parar en Sunrise (tenía una conexión wi-fi señal fuerte). Mi nombre de camarera Michelle (señora americana), me sirvió. Pedí café para comenzar con. Ella me preparaban una taza y a la izquierda la olla en la mesa explicando que fue para mí y si me terminado ese uno, Tráigame otro pot. cambio agradable como cargo la mayoría de los restaurantes en la taza en Costa Rica. pedí el desayuno americano de 2 huevos de mediano, patatas, tocino y pan 4 mil ó 8 dólares. realmente apilada hasta el tocino. El servicio era rápido. Dan, el propietario de la zona de Nueva Inglaterra, llegó y se presentó a mí. Lee su bio en la parte trasera del menú. Él se ha estado en el negocio durante 12 años. Él debe estar haciendo algo bien pensé. Muy agradables chico. tuvimos una gran conversación lo que comí. Me dieron un poco de trabajo como la conexión wi-fi fue rápido y fiable. La comida era estupenda, y en mi opinión una buena relación calidad-precio en Jaco. era tan bueno que me trajo dos nuevos clientes, dos días más tarde. Esta vez tuve la tortilla llena de bacon, queso y champiñones. Cuando digo lleno, me refiero lleno. Otra gran comida y 2 más clientes satisfechos.Si estás en Jaco y buscando un buen desayuno, hablan inglés, les daría una prueba. No te lo puedes perder. Está en la calle principal justo en frente del bar de Mono. volveré seguro.",27-junio-2013,4
653,g309271-d1635080,Sunrise Breakfast,4.0,"Estadounidense, Centroamericana, Costarricense, Café","Pastor Diaz, Jaco, Garabito Municipality Costa Rica","&daddr=Pastor+Diaz,+Jaco,+Garabito+Municipality+Costa+Rica@9.617171,-84.631165","Después de viajar a Jaco estábamos realmente hambriento. Sunrise estaba cerca de donde estábamos y estamos siempre algún desayuno estilo americano.La comida tardó mucho tiempo, lo cual no es tan malo como estamos de vacaciones, pero esto fue un poco extrema.tamaño de porción era normal, pero el precio era desorbitado para el desayuno.Deberíamos haber prestado más atención a los precios cuando ordenes pero ya sabes, cuando estás realmente hambriento!no volveremos.",13-febrero-2012,2
654,g309271-d5302955,Soda Marea Alta,4.0,"Latina, Mariscos, Centroamericana, Costarricense","Jaco, 300 Metros Sur Cruz Roja, Jaco, Garabito Municipality Costa Rica","&daddr=Jaco,+300+Metros+Sur+Cruz+Roja,+Jaco,+Garabito+Municipality+Costa+Rica@9.610219,-84.624504",La peor atención de un Restaurant o soda en Jaco. El salonero muy prepotente y la comida demasiado cara para lo que sirven. Hay mucho más opciones y mejores.,31-agosto-2014,1
655,g309271-d10799383,Sushi At Home,4.0,"Japonesa, Sushi, Asiática","Avenida Pastor Diaz Centro comercial contiguo a Mango surf shop, Jaco, Garabito Municipality 61101 Costa Rica","9.612559,-84.62631","Que mal servicio recibí, cuando salimos con unas amigas a pasarla bien. Le pedí bien claramente el plato que elegí. Tuve que devolver ese plato 2 veces para que me preparen la comida así como la he pedido... Cuando me trajeron el plato la tercera vez, todas mis amigas ya habían terminado su cena, así que yo me quedé comiendo sola.... Y lo peor de todo...nunca me ofrecieron algo de cortesía por el inconveniente. Lo peor de todo, al momento de pagar, me cobran el precio completo... Ni un descuento por todo el servicio miserable dan.... Muchas gracias,pero ya no vamos a considerar ese lugar!",25-enero-2021,1
656,g309271-d10799383,Sushi At Home,4.0,"Japonesa, Sushi, Asiática","Avenida Pastor Diaz Centro comercial contiguo a Mango surf shop, Jaco, Garabito Municipality 61101 Costa Rica","9.612559,-84.62631",Encontramos este restaurante por encima de la cafetería empujado a volver en un centro comercial. Nos dieron una cálida bienvenida y rápidamente tomar asiento. Tienen un gran menú de rollos y el sushi estaba delicioso.Artículos eran bastante razonables. Volveríamos.,16-abril-2017,4
657,g309271-d4044074,Morales House,3.5,"Bar, Mariscos, Parrillada, Costarricense","Av. Pastor Diaz y Calle Del Hicaco Frente a la Cruz Roja, Jaco, Garabito Municipality 1846 Costa Rica","9.612319,-84.626396","Señores y señoras, por favor, ya que tenemos a nuestra disponibilidad esta página, NO SE ACERQUEN A COMER A ESTE LUGAR. ES DESASEADO,PÉSIMA COMIDA Y CUANDO DIGO PÉSIMA ES EN GRADO SUPERLATIVO.Y aunque no lo crean, lo peor no es eso, es la atención de la pseudo Dueña o Administradora. Es HIPER MAL EDUCADA (lo que en tiquizia llamamos chusma).",26-agosto-2018,1
658,g309271-d4044074,Morales House,3.5,"Bar, Mariscos, Parrillada, Costarricense","Av. Pastor Diaz y Calle Del Hicaco Frente a la Cruz Roja, Jaco, Garabito Municipality 1846 Costa Rica","9.612319,-84.626396","El Lugar es amplio y posee una linda decoración pero respecto a la atención es pésima con todas sus letras y la comida es de mala calidad y duran demasiado tiempo en el servicio.Recomiendo, mejor no visitar el lugar.",18-octubre-2016,1
659,g309271-d4044074,Morales House,3.5,"Bar, Mariscos, Parrillada, Costarricense","Av. Pastor Diaz y Calle Del Hicaco Frente a la Cruz Roja, Jaco, Garabito Municipality 1846 Costa Rica","9.612319,-84.626396","Pedimos el NY Strip, o debería decir la grasa y NY Cresal. Lo que estaba mal. Mi amigo pidió el pulpo y era seco y preparado. 2 coca colas y nuestras comidas, 56. 00, lo que es una estafa. Mi último viaje allí y 'am en Jaco unas 4 veces al año. Steer de trampa para turistas. George",28-mayo-2018,3
660,g309271-d4044074,Morales House,3.5,"Bar, Mariscos, Parrillada, Costarricense","Av. Pastor Diaz y Calle Del Hicaco Frente a la Cruz Roja, Jaco, Garabito Municipality 1846 Costa Rica","9.612319,-84.626396","Vine aquí sólo para las bebidas, pero cuando vimos cómo buena la comida parecía en platos de otras personas decidimos probar una variedad de aperitivos. La ubicación es buena, en una esquina en la avenida principal, un lugar agradable abierto. Había un buen grupo, para diversión, así que el ambiente era bueno. Nuestro camarero compartido la bromas con nosotros y entregado las bebidas rápidamente! La comida estaba bien, nada especial, pero sin duda nada malo, regular. Este lugar merece una parada, pero tal vez no es un destino.",21-mayo-2018,4
661,g309271-d4044074,Morales House,3.5,"Bar, Mariscos, Parrillada, Costarricense","Av. Pastor Diaz y Calle Del Hicaco Frente a la Cruz Roja, Jaco, Garabito Municipality 1846 Costa Rica","9.612319,-84.626396",Estuvimos aquí en un viaje con 13 personas. Este restaurante era tan bueno y tan feliz que comimos allí dos veces en 5 días! Nos adultos mixtos y los niños. El precio era fantástico para toda la comida que nos dieron. La pasta alfredo y las comidas para dos son fantásticas!,4-abril-2017,5
